date,value
2018-02-21,2.182
2018-02-22,2.54507
2018-02-23,2.6775
2018-02-26,2.78445
2018-02-27,2.90519
2018-02-28,2.9645
2018-03-01,2.718
2018-03-02,2.608
2018-03-05,2.668
2018-03-06,3.00994
2018-03-07,4.013
2018-03-08,2.76616
2018-03-09,3.3725
2018-03-12,3.7351
2018-03-13,3.85446
2018-03-14,3.4165
2018-03-15,3.47988
2018-03-16,3.19773
2018-03-19,3.45099
2018-03-20,3.7595
2018-03-21,2.8735
2018-03-22,2.926
2018-03-23,2.884
2018-03-26,2.9
2018-03-27,3.14
2018-03-28,3.08509
2018-03-29,3.7365
2018-04-03,3.0505
2018-04-04,2.857
2018-04-06,2.4025
2018-04-09,2.534
2018-04-10,2.16
2018-04-11,2.306
2018-04-12,2.378
2018-04-13,2.9095
2018-04-16,3.004
2018-04-17,2.90225
2018-04-18,2.74716
2018-04-19,3.21037
2018-04-20,4.13472
2018-04-23,3.96294
2018-04-24,4.58
2018-04-25,3.95319
2018-04-26,3.7006
2018-04-27,5.204
2018-04-30,3.5
2018-05-02,3.59732
2018-05-03,3.154
2018-05-04,3.05333
2018-05-07,2.79
2018-05-08,2.40833
2018-05-09,2.53876
2018-05-10,2.70267
2018-05-11,2.975
2018-05-14,2.95067
2018-05-15,3.528
2018-05-16,4.10929
2018-05-17,3.16198
2018-05-18,3.37367
2018-05-21,3.05233
2018-05-23,2.93067
2018-05-24,2.93904
2018-05-25,3.21467
2018-05-28,2.96967
2018-05-29,2.76167
2018-05-30,3.18038
2018-05-31,6.071
2018-06-01,2.58667
2018-06-04,2.561
2018-06-05,2.22067
2018-06-06,2.512
2018-06-07,2.77709
2018-06-08,2.90033
2018-06-11,2.73033
2018-06-12,3.1528
2018-06-13,3.41676
2018-06-14,3.81044
2018-06-15,3.57937
2018-06-19,4.56298
2018-06-20,3.83721
2018-06-21,2.54521
2018-06-22,2.595
2018-06-25,2.15945
2018-06-26,2.22967
2018-06-27,2.76233
2018-06-28,1.87733
2018-06-29,2.17767
2018-07-03,2.38875
2018-07-04,2.35767
2018-07-05,1.86567
2018-07-06,1.44967
2018-07-09,1.61933
2018-07-10,1.4832
2018-07-11,1.505
2018-07-12,1.48633
2018-07-13,1.89426
2018-07-16,1.78553
2018-07-17,1.7561
2018-07-18,2.2495
2018-07-19,2.04433
2018-07-20,2.19642
2018-07-23,2.433
2018-07-24,2.50167
2018-07-25,2.19933
2018-07-26,1.92535
2018-07-27,1.758
2018-07-30,1.611
2018-07-31,2.08567
2018-08-01,2.238
2018-08-02,2.03133
2018-08-03,2.07833
2018-08-06,2.16013
2018-08-07,2.33516
2018-08-08,1.821
2018-08-09,1.84933
2018-08-10,1.336
2018-08-13,1.531
2018-08-14,1.54474
2018-08-15,1.54033
2018-08-16,2.17567
2018-08-17,2.02567
2018-08-20,1.429
2018-08-21,1.57367
2018-08-22,1.577
2018-08-23,1.61933
2018-08-24,1.83267
2018-08-27,1.79133
2018-08-28,1.73133
2018-08-29,1.525
2018-08-30,1.35333
2018-08-31,1.49367
2018-09-03,1.51233
2018-09-04,2.03433
2018-09-05,1.563
2018-09-06,1.716
2018-09-07,3.13933
2018-09-10,3.82633
2018-09-11,4.0
2018-09-12,2.967
2018-09-13,2.24435
2018-09-14,2.48467
2018-09-17,3.512
2018-09-18,3.30767
2018-09-19,3.20262
2018-09-20,2.953
2018-09-21,4.562
2018-09-24,3.018
2018-09-26,2.56227
2018-09-27,2.06067
2018-09-28,2.47467
2018-10-02,1.85433
2018-10-03,1.71967
2018-10-04,1.65167
2018-10-05,1.70467
2018-10-08,1.74467
2018-10-09,5.0
2018-10-10,2.98567
2018-10-11,2.721
2018-10-12,2.52695
2018-10-15,2.30203
2018-10-16,1.556
2018-10-18,1.39067
2018-10-19,1.28933
2018-10-22,1.20333
2018-10-23,1.3
2018-10-24,1.31467
2018-10-25,1.61
2018-10-26,1.89633
2018-10-29,1.83967
2018-10-30,1.69667
2018-10-31,1.6171
2018-11-01,1.582
2018-11-02,2.08541
2018-11-05,2.12733
2018-11-06,1.81786
2018-11-07,1.5808
2018-11-08,1.35249
2018-11-09,1.49667
2018-11-12,1.41367
2018-11-13,2.688
2018-11-14,1.809
2018-11-15,2.85567
2018-11-16,3.23425
2018-11-19,2.91467
2018-11-20,2.94333
2018-11-21,3.07146
2018-11-22,2.99367
2018-11-23,3.24056
2018-11-26,1.79982
2018-11-27,2.10944
2018-11-28,1.73923
2018-11-29,1.795
2018-11-30,1.79933
2018-12-03,1.751
2018-12-04,1.94228
2018-12-05,1.91761
2018-12-06,1.65067
2018-12-07,1.59033
2018-12-10,1.552
2018-12-11,1.50028
2018-12-12,1.455
2018-12-13,1.465
2018-12-14,1.551
2018-12-17,1.54067
2018-12-18,1.53814
2018-12-19,1.77967
2018-12-20,1.64767
2018-12-21,1.62567
2018-12-24,1.84667
2018-12-27,1.72867
2018-12-28,2.43633
2018-12-31,1.72633
2019-01-02,1.359
2019-01-03,1.56459
2019-01-04,1.84365
2019-01-07,2.09633
2019-01-08,2.25515
2019-01-09,2.34746
2019-01-10,2.42699
2019-01-11,2.208
2019-01-14,1.82767
2019-01-15,1.80481
2019-01-16,2.5187
2019-01-17,2.11433
2019-01-18,2.37717
2019-01-21,2.494
2019-01-22,2.093
2019-01-23,1.67548
2019-01-24,1.728
2019-01-25,1.751
2019-01-28,1.386
2019-01-29,1.475
2019-01-30,1.47233
2019-01-31,1.34333
2019-02-01,2.121
2019-02-04,1.93133
2019-02-08,1.60133
2019-02-11,1.18367
2019-02-12,1.213
2019-02-13,1.44567
2019-02-14,1.26267
2019-02-15,1.92011
2019-02-18,1.97267
2019-02-19,2.23067
2019-02-20,2.33415
2019-02-21,2.48
2019-02-22,2.237
2019-02-25,2.346
2019-02-26,2.67244
2019-02-27,2.711
2019-02-28,1.58567
2019-03-01,2.04261
2019-03-04,1.93661
2019-03-05,1.95517
2019-03-06,1.87472
2019-03-07,2.08883
2019-03-08,2.2215
2019-03-11,2.45585
2019-03-12,2.30447
2019-03-13,2.00017
2019-03-14,1.67635
2019-03-15,1.974
2019-03-18,2.18133
2019-03-19,2.735
2019-03-20,2.29483
2019-03-21,2.01536
2019-03-22,2.28858
2019-03-25,2.45592
2019-03-26,2.97578
2019-03-27,2.494
2019-03-28,2.15604
2019-03-29,1.89867
2019-04-01,2.52123
2019-04-02,2.66067
2019-04-03,2.455
2019-04-04,2.164
2019-04-08,1.96267
2019-04-09,1.857
2019-04-10,2.00279
2019-04-11,2.01083
2019-04-12,2.36981
2019-04-15,2.45256
2019-04-16,2.22048
2019-04-17,2.42591
2019-04-18,2.552
2019-04-23,2.37067
2019-04-24,2.0565
2019-04-25,2.01317
2019-04-26,2.51433
2019-04-29,2.46883
2019-04-30,2.508
2019-05-02,2.35217
2019-05-03,1.916
2019-05-06,2.22483
2019-05-07,2.00579
2019-05-08,1.95891
2019-05-09,2.02359
2019-05-10,2.47546
2019-05-14,2.80961
2019-05-15,2.07
2019-05-16,1.9605
2019-05-17,2.10711
2019-05-20,2.18117
2019-05-21,1.986
2019-05-22,2.03538
2019-05-23,2.16686
2019-05-24,2.29083
2019-05-27,1.95183
2019-05-28,2.31583
2019-05-29,2.20104
2019-05-30,2.06467
2019-05-31,2.096
2019-06-03,1.98859
2019-06-04,1.805
2019-06-05,1.93235
2019-06-06,2.31383
2019-06-10,2.44304
2019-06-11,2.56578
2019-06-12,3.132
2019-06-13,3.07567
2019-06-14,2.57433
2019-06-17,2.16633
2019-06-18,2.2405
2019-06-19,2.5315
2019-06-20,2.81682
2019-06-21,2.5965
2019-06-24,2.41715
2019-06-25,2.45733
2019-06-26,1.77967
2019-06-27,1.72733
2019-06-28,2.09867
2019-07-02,1.81747
2019-07-03,1.7505
2019-07-04,1.77567
2019-07-05,1.84648
2019-07-08,1.9205
2019-07-09,1.97134
2019-07-10,2.139
2019-07-11,2.18279
2019-07-12,2.0305
2019-07-15,2.41533
2019-07-16,2.78
2019-07-17,2.68333
2019-07-18,2.7445
2019-07-19,2.83917
2019-07-22,3.54417
2019-07-23,2.92035
2019-07-24,2.90495
2019-07-25,2.86298
2019-07-26,2.721
2019-07-29,2.209
2019-07-30,2.17013
2019-07-31,1.94017
2019-08-01,1.9135
2019-08-02,2.41517
2019-08-05,2.54258
2019-08-06,2.47817
2019-08-07,1.72345
2019-08-08,1.83517
2019-08-09,2.02972
2019-08-12,2.53517
2019-08-13,2.96828
2019-08-14,2.71733
2019-08-15,3.69433
2019-08-16,3.8104
2019-08-19,2.86525
2019-08-20,3.542
2019-08-21,3.726
2019-08-22,3.66679
2019-08-23,3.48975
2019-08-26,4.0715
2019-08-27,4.69067
2019-08-28,3.83533
2019-08-29,2.85317
2019-08-30,2.7265
2019-09-02,2.41567
2019-09-03,2.5435
2019-09-04,2.353
2019-09-05,2.3275
2019-09-06,2.7325
2019-09-09,2.7295
2019-09-10,2.76667
2019-09-11,2.851
2019-09-12,2.72467
2019-09-13,2.09433
2019-09-16,2.645
2019-09-17,2.63932
2019-09-18,2.56417
2019-09-19,2.3095
2019-09-20,3.02567
2019-09-23,2.91267
2019-09-24,2.70047
2019-09-25,2.09017
2019-09-26,2.19033
2019-09-27,1.8245
2019-09-30,2.61167
2019-10-02,1.84883
2019-10-03,1.66567
2019-10-04,1.6975
2019-10-08,2.7475
2019-10-09,2.154
2019-10-10,2.144
2019-10-11,2.2755
2019-10-14,2.14917
2019-10-15,2.34867
2019-10-16,2.4245
2019-10-17,2.58233
2019-10-18,2.68517
2019-10-21,3.07067
2019-10-22,2.61883
2019-10-23,2.60367
2019-10-24,2.72145
2019-10-25,2.69717
2019-10-28,2.56767
2019-10-29,2.61017
2019-10-30,2.645
2019-10-31,2.53467
2019-11-01,2.6074
2019-11-04,2.65517
2019-11-05,2.3445
2019-11-06,2.19433
2019-11-07,2.47746
2019-11-08,2.84183
2019-11-11,2.89417
2019-11-12,3.48117
2019-11-13,3.45108
2019-11-14,3.57267
2019-11-15,2.76117
2019-11-18,2.664
2019-11-19,2.51333
2019-11-20,2.49017
2019-11-21,2.539
2019-11-22,2.70767
2019-11-25,3.165
2019-11-26,3.96667
2019-11-27,3.7365
2019-11-28,2.36783
2019-11-29,2.69617
2019-12-02,2.7275
2019-12-03,2.745
2019-12-04,2.758
2019-12-05,2.51417
2019-12-06,2.60967
2019-12-09,2.67833
2019-12-10,2.66217
2019-12-11,2.78245
2019-12-12,2.7405
2019-12-13,2.78367
2019-12-16,2.70617
2019-12-17,2.47317
2019-12-18,2.489
2019-12-19,2.36718
2019-12-20,2.36667
2019-12-23,2.90217
2019-12-24,2.826
2019-12-27,2.73167
2019-12-30,2.18267
2019-12-31,1.92917
2020-01-02,1.75018
2020-01-03,2.10133
2020-01-06,2.613
2020-01-07,2.649
2020-01-08,2.6105
2020-01-09,2.267
2020-01-10,2.50867
2020-01-13,2.68239
2020-01-14,2.9225
2020-01-15,4.00667
2020-01-16,3.62767
2020-01-17,3.7145
2020-01-20,3.33767
2020-01-21,3.847
2020-01-22,3.56447
2020-01-23,2.829
2020-01-24,2.82183
2020-01-29,2.86517
2020-01-30,2.532
2020-01-31,4.9355
2020-02-03,3.62717
2020-02-04,3.9675
2020-02-05,3.43983
2020-02-06,2.452
2020-02-07,2.43317
2020-02-10,2.21867
2020-02-11,2.61267
2020-02-12,2.43038
2020-02-13,2.29367
2020-02-14,2.159
2020-02-17,2.178
2020-02-18,2.14917
2020-02-19,2.507
2020-02-20,2.49517
2020-02-21,2.67117
2020-02-24,3.29148
2020-02-25,3.18238
2020-02-26,3.21033
2020-02-27,2.2565
2020-02-28,2.11517
2020-03-02,2.23767
2020-03-03,2.19717
2020-03-04,2.272
2020-03-05,2.18567
2020-03-06,2.06
2020-03-09,2.28733
2020-03-10,1.91017
2020-03-11,1.835
2020-03-12,1.73967
2020-03-13,1.93917
2020-03-16,1.792
2020-03-17,1.5735
2020-03-18,1.31067
2020-03-19,1.368
2020-03-20,1.27667
2020-03-23,1.30567
2020-03-24,1.28767
2020-03-25,1.30667
2020-03-26,1.30717
2020-03-27,1.31917
2020-03-30,1.01217
2020-03-31,0.96333
2020-04-01,1.1185
2020-04-02,1.079
2020-04-03,1.095
2020-04-06,1.082
2020-04-07,1.0345
2020-04-08,1.26967
2020-04-09,1.187
2020-04-14,1.164
2020-04-15,1.19166
2020-04-16,1.2485
2020-04-17,1.27167
2020-04-20,1.42133
2020-04-21,1.331
2020-04-22,1.21767
2020-04-23,1.28367
2020-04-24,1.335
2020-04-27,1.37147
2020-04-28,1.30717
2020-04-29,1.31717
2020-05-04,1.29567
2020-05-05,1.24167
2020-05-06,1.2425
2020-05-07,1.60517
2020-05-08,1.42483
2020-05-11,1.63234
2020-05-12,1.72825
2020-05-13,2.21367
2020-05-14,2.20017
2020-05-15,1.547
2020-05-18,1.97075
2020-05-19,1.91517
2020-05-20,2.544
2020-05-21,2.149
2020-05-22,2.149
2020-05-25,2.12217
2020-05-26,2.8595
2020-05-27,2.63833
2020-05-28,1.98767
2020-05-29,2.16017
2020-06-01,2.137
2020-06-02,1.9375
2020-06-03,2.386
2020-06-04,2.00359
2020-06-05,2.116
2020-06-08,1.94629
2020-06-09,1.50633
2020-06-10,1.888
2020-06-11,2.02283
2020-06-12,2.0525
2020-06-15,2.21783
2020-06-16,2.30083
2020-06-17,2.529
2020-06-18,1.96767
2020-06-19,2.1292
2020-06-22,2.41783
2020-06-23,3.24933
2020-06-24,2.131
2020-06-26,1.33717
2020-06-29,1.88483
2020-06-30,1.4245
2020-07-02,1.5425
2020-07-03,1.5185
2020-07-06,1.6785
2020-07-07,2.07249
2020-07-08,1.69783
2020-07-09,1.85417
2020-07-10,2.02854
2020-07-13,2.01117
2020-07-14,2.02059
2020-07-15,2.00956
2020-07-16,1.8005
2020-07-17,2.33899
2020-07-20,2.0565
2020-07-21,2.326
2020-07-22,1.89367
2020-07-23,1.70089
2020-07-24,2.76696
2020-07-27,2.534
2020-07-28,2.69926
2020-07-29,2.22733
2020-07-30,2.13729
2020-07-31,2.33034
2020-08-03,2.82673
2020-08-04,2.51217
2020-08-05,2.5615
2020-08-06,2.59367
2020-08-07,2.752
2020-08-10,2.897
2020-08-11,5.066
2020-08-12,3.66033
2020-08-13,2.28873
2020-08-14,2.418
2020-08-17,2.17888
2020-08-18,2.606
2020-08-19,2.53117
2020-08-20,2.48017
2020-08-21,2.1895
2020-08-24,2.07432
2020-08-25,2.56717
2020-08-26,2.04533
2020-08-27,1.48817
2020-08-28,1.7677
2020-08-31,2.3275
2020-09-01,2.331
2020-09-02,2.01417
2020-09-03,1.72967
2020-09-04,1.71767
2020-09-07,1.7505
2020-09-08,2.03574
2020-09-09,2.06884
2020-09-10,2.44167
2020-09-11,2.50667
2020-09-14,2.19617
2020-09-15,2.21333
2020-09-16,2.2555
2020-09-17,2.52617
2020-09-18,2.665
2020-09-21,2.7015
2020-09-22,2.772
2020-09-23,2.5175
2020-09-24,2.23183
2020-09-25,2.73633
2020-09-28,3.6065
2020-09-29,2.85383
2020-09-30,3.8625
2020-10-05,3.07933
2020-10-06,2.49783
2020-10-07,1.76392
2020-10-08,1.75792
2020-10-09,4.0775
2020-10-12,3.49417
2020-10-14,3.61956
2020-10-15,2.27583
2020-10-16,1.667
2020-10-19,1.61467
2020-10-20,1.6047
2020-10-21,2.1545
2020-10-22,1.50017
2020-10-23,1.51883
2020-10-27,2.415
2020-10-28,1.81955
2020-10-29,1.60867
2020-10-30,2.82617
2020-11-02,1.72167
2020-11-03,1.52161
2020-11-04,1.55582
2020-11-05,1.5685
2020-11-06,2.0615
2020-11-09,3.00676
2020-11-10,3.11783
2020-11-11,2.93867
2020-11-12,2.60483
2020-11-13,2.63183
2020-11-16,2.904
2020-11-17,2.6345
2020-11-18,2.67417
2020-11-19,1.631
2020-11-20,1.81017
2020-11-23,2.19338
2020-11-24,3.15817
2020-11-25,6.16817
2020-11-26,2.767
2020-11-27,2.33934
2020-11-30,2.71717
2020-12-01,2.449
2020-12-02,2.35435
2020-12-03,1.92467
2020-12-04,1.38567
2020-12-07,1.53317
2020-12-08,1.46517
2020-12-09,1.3406
2020-12-10,1.22267
2020-12-11,1.39983
2020-12-14,2.0905
2020-12-15,1.54993
2020-12-16,1.8675
2020-12-17,1.8495
2020-12-18,1.6955
2020-12-21,2.05933
2020-12-22,1.83833
2020-12-23,1.48177
2020-12-24,1.67983
2020-12-28,1.8635
2020-12-29,1.95417
2020-12-30,1.8975
2020-12-31,4.0305
2021-01-04,1.89148
2021-01-05,1.2525
2021-01-06,0.99717
2021-01-07,0.954
2021-01-08,0.66267
2021-01-11,1.336
2021-01-12,1.82917
2021-01-13,2.1565
2021-01-14,1.9861
2021-01-15,1.728
2021-01-18,1.563
2021-01-19,2.06172
2021-01-20,3.0865
2021-01-21,2.46833
2021-01-22,1.47794
2021-01-25,2.0
2021-01-26,2.67067
2021-01-27,2.9825
2021-01-28,3.76867
2021-01-29,7.07983
2021-02-01,3.64591
2021-02-02,2.34183
2021-02-03,2.72817
2021-02-04,1.5745
2021-02-05,2.0235
2021-02-08,2.8665
2021-02-09,3.07731
2021-02-10,2.0
2021-02-11,1.48333
2021-02-16,1.26183
2021-02-17,1.43267
2021-02-18,3.22279
2021-02-19,1.621
2021-02-22,1.7775
2021-02-23,1.60683
2021-02-24,2.26275
2021-02-25,2.9225
2021-02-26,2.68717
2021-03-01,1.262
2021-03-02,1.41683
2021-03-03,2.13217
2021-03-04,1.8715
2021-03-05,1.89823
2021-03-08,1.92018
2021-03-09,2.2075
2021-03-10,3.08372
2021-03-11,3.17067
2021-03-12,2.51317
2021-03-15,2.44067
2021-03-16,2.49583
2021-03-17,2.765
2021-03-18,2.43844
2021-03-19,2.23767
2021-03-22,1.95567
2021-03-23,2.39833
2021-03-24,2.38807
2021-03-25,2.91634
2021-03-26,3.73617
2021-03-29,3.82517
2021-03-30,4.03304
2021-03-31,4.15033
2021-04-01,3.2085
2021-04-07,3.2425
2021-04-08,1.98117
2021-04-09,1.681
2021-04-12,2.56938
2021-04-13,2.74967
2021-04-14,2.46862
2021-04-15,2.85117
2021-04-16,2.7795
2021-04-19,2.68142
2021-04-20,2.97132
2021-04-21,2.2645
2021-04-22,1.74486
2021-04-23,1.75952
2021-04-26,1.977
2021-04-27,1.80367
2021-04-28,1.73633
2021-04-29,1.78167
2021-04-30,2.35983
2021-05-03,1.8085
2021-05-04,1.5675
2021-05-05,1.482
2021-05-06,2.1359
2021-05-07,2.21316
2021-05-10,1.97389
2021-05-11,1.7807
2021-05-12,1.74289
2021-05-13,1.6796
2021-05-14,1.88167
2021-05-17,2.09133
2021-05-18,2.40633
2021-05-20,1.85967
2021-05-21,1.82633
2021-05-24,1.9361
2021-05-25,2.13899
2021-05-26,2.36298
2021-05-27,1.01317
2021-05-28,2.666
2021-05-31,2.46767
2021-06-01,2.28389
2021-06-02,1.0725
2021-06-03,1.12217
2021-06-04,1.3105
2021-06-07,1.323
2021-06-08,1.31417
2021-06-09,1.50476
2021-06-10,1.61117
2021-06-11,1.51267
2021-06-15,2.09083
2021-06-16,2.4
2021-06-17,2.34235
2021-06-18,2.66318
2021-06-21,2.7633
2021-06-22,1.85365
2021-06-23,2.00195
2021-06-24,4.05326
2021-06-25,2.91434
2021-06-28,4.163
2021-06-29,3.82783
2021-06-30,9.741
2021-07-02,3.2265
2021-07-05,2.15967
2021-07-06,2.45322
2021-07-07,2.57167
2021-07-08,3.0255
2021-07-09,3.4965
2021-07-12,3.907
2021-07-13,2.756
2021-07-14,4.116
2021-07-15,2.7475
2021-07-16,2.66883
2021-07-19,2.8155
2021-07-20,3.29617
2021-07-21,3.18683
2021-07-22,2.35383
2021-07-23,2.58867
2021-07-26,2.954
2021-07-27,2.63317
2021-07-28,2.9445
2021-07-29,2.567
2021-07-30,2.4985
2021-08-02,2.7225
2021-08-03,2.69367
2021-08-04,2.7355
2021-08-05,2.24883
2021-08-06,2.36459
2021-08-09,2.64
2021-08-10,2.9162
2021-08-11,2.53799
2021-08-12,2.70639
2021-08-13,2.932
2021-08-16,3.03317
2021-08-17,2.887
2021-08-18,2.74752
2021-08-19,2.56267
2021-08-20,2.29254
2021-08-23,2.41727
2021-08-24,2.82103
2021-08-25,2.73967
2021-08-26,2.07593
2021-08-27,2.19367
2021-08-30,2.4535
2021-08-31,5.93654
2021-09-01,2.48617
2021-09-02,2.74999
2021-09-03,1.85867
2021-09-06,1.631
2021-09-07,1.68733
2021-09-08,1.63283
2021-09-09,1.598
2021-09-10,2.09283
2021-09-13,2.50193
2021-09-14,2.52663
2021-09-15,1.9415
2021-09-16,1.91733
2021-09-17,2.353
2021-09-20,2.1185
2021-09-21,2.09167
2021-09-23,3.11783
2021-09-24,2.88918
2021-09-27,2.39396
2021-09-28,2.13217
2021-09-29,1.69367
2021-09-30,3.6235
2021-10-08,3.853
2021-10-11,3.5255
2021-10-12,4.425
2021-10-15,2.52132
2021-10-18,2.63933
2021-10-19,2.44469
2021-10-20,2.40117
2021-10-21,2.4665
2021-10-22,2.28233
2021-10-25,1.87617
2021-10-26,2.07982
2021-10-27,2.05233
2021-10-28,1.45983
2021-10-29,1.98567
2021-11-01,1.9775
2021-11-02,1.23633
2021-11-03,1.72163
2021-11-04,2.17167
2021-11-05,2.326
2021-11-08,2.413
2021-11-09,2.29467
2021-11-10,2.20267
2021-11-11,1.839
2021-11-12,2.37989
2021-11-15,2.4545
2021-11-16,2.50317
2021-11-17,1.8937
2021-11-18,2.1741
2021-11-19,2.09167
2021-11-22,2.04009
2021-11-23,2.36067
2021-11-24,2.94367
2021-11-25,1.872
2021-11-26,2.25225
2021-11-29,2.5275
2021-11-30,2.90706
2021-12-01,2.06976
2021-12-02,1.70746
2021-12-03,2.12483
2021-12-06,2.22867
2021-12-07,2.43433
2021-12-08,2.25133
2021-12-09,2.09279
2021-12-10,1.67583
2021-12-13,1.2105
2021-12-14,1.25033
2021-12-15,1.11333
2021-12-16,0.84833
2021-12-17,1.16783
2021-12-20,1.01383
2021-12-21,1.02083
2021-12-22,1.19267
2021-12-23,2.13117
2021-12-24,1.795
2021-12-28,1.16367
2021-12-29,0.669
2021-12-30,2.93467
2021-12-31,6.926
2022-01-03,2.57083
2022-01-04,0.8045
2022-01-05,0.87767
2022-01-06,0.7155
2022-01-07,1.0375
2022-01-10,1.43183
2022-01-11,1.07033
2022-01-12,1.947
2022-01-13,1.87267
2022-01-14,1.92817
2022-01-17,1.96567
2022-01-18,1.68183
2022-01-19,1.9295
2022-01-20,2.03068
2022-01-21,2.0545
2022-01-24,1.64517
2022-01-25,1.69233
2022-01-26,2.0525
2022-01-27,3.47033
2022-01-28,2.89067
2022-01-31,2.511
2022-02-04,1.887
2022-02-07,5.28083
2022-02-08,4.5315
2022-02-09,2.3945
2022-02-10,2.376
2022-02-11,2.7595
2022-02-14,3.642
2022-02-15,2.316
2022-02-16,2.193
2022-02-17,2.97564
2022-02-18,3.16767
2022-02-21,3.0
2022-02-22,5.1565
2022-02-23,2.475
2022-02-24,2.8395
2022-02-25,3.107
2022-02-28,3.2265
2022-03-01,1.4655
2022-03-02,1.7785
2022-03-03,1.55817
2022-03-04,2.10544
2022-03-07,2.518
2022-03-08,2.07133
2022-03-09,2.61433
2022-03-10,1.9162
2022-03-11,1.852
2022-03-14,2.086
2022-03-15,2.288
2022-03-16,1.8885
2022-03-17,2.201
2022-03-18,2.40905
2022-03-21,2.21633
2022-03-22,1.69783
2022-03-23,1.87167
2022-03-24,2.15633
2022-03-25,2.0335
2022-03-28,2.58176
2022-03-29,2.68189
2022-03-30,1.5545
2022-03-31,3.2695
2022-04-01,3.0515
2022-04-04,2.40233
2022-04-06,3.73133
2022-04-07,6.80914
2022-04-08,2.83183
2022-04-11,2.09466
2022-04-12,2.458
2022-04-13,2.91017
2022-04-14,2.71733
2022-04-19,4.1035
2022-04-20,2.19
2022-04-21,2.09933
2022-04-22,2.956
2022-04-25,4.81367
2022-04-26,2.04933
2022-04-27,1.3935
2022-04-28,1.4875
2022-04-29,1.26983
2022-05-03,1.30817
2022-05-04,1.21467
2022-05-05,1.92
2022-05-06,2.2385
2022-05-10,2.35883
2022-05-11,1.98567
2022-05-12,1.29017
2022-05-13,1.38183
2022-05-16,1.97417
2022-05-17,1.5355
2022-05-18,1.44533
2022-05-19,1.94206
2022-05-20,1.912
2022-05-23,2.104
2022-05-24,1.24366
2022-05-25,1.40117
2022-05-26,1.37746
2022-05-27,1.352
2022-05-30,1.92633
2022-05-31,2.59033
2022-06-01,1.833
2022-06-02,1.80683
2022-06-06,1.5825
2022-06-07,1.91933
2022-06-08,1.72833
2022-06-09,1.608
2022-06-10,1.69867
2022-06-13,2.39433
2022-06-14,2.66983
2022-06-15,2.24967
2022-06-16,2.22783
2022-06-17,2.056
2022-06-20,2.016
2022-06-21,2.02446
2022-06-22,1.582
2022-06-23,1.673
2022-06-24,1.643
2022-06-27,1.8195
2022-06-28,1.579
2022-06-29,1.23525
2022-06-30,1.57917
2022-07-04,1.5725
2022-07-05,1.49083
2022-07-06,1.0525
2022-07-07,0.96483
2022-07-08,1.139
2022-07-11,1.50454
2022-07-12,1.38467
2022-07-13,1.27011
2022-07-14,1.21017
2022-07-15,1.72
2022-07-18,1.74433
2022-07-19,1.70067
2022-07-20,1.65
2022-07-21,1.78033
2022-07-22,1.646
2022-07-25,1.722
2022-07-26,1.67233
2022-07-27,1.6335
2022-07-28,1.41183
2022-07-29,1.2445
2022-08-01,1.20367
2022-08-02,1.38933
2022-08-03,1.20249
2022-08-04,1.09286
2022-08-05,1.17693
2022-08-08,1.22817
2022-08-09,1.19427
2022-08-10,1.33794
2022-08-11,1.36767
2022-08-12,1.50067
2022-08-15,1.3665
2022-08-16,1.40117
2022-08-17,1.87733
2022-08-18,1.98333
2022-08-19,2.4045
2022-08-22,3.50567
2022-08-23,2.27808
2022-08-24,1.74417
2022-08-25,1.26838
2022-08-26,1.409
2022-08-29,1.69517
2022-08-30,2.09608
2022-08-31,2.58317
2022-09-01,1.7977
2022-09-02,2.02183
2022-09-05,1.63567
2022-09-06,1.157
2022-09-07,1.3505
2022-09-08,1.0355
2022-09-09,1.17883
2022-09-13,1.10796
2022-09-14,1.21383
2022-09-15,1.29487
2022-09-16,1.4295
2022-09-19,1.1845
2022-09-20,1.2315
2022-09-21,1.2305
2022-09-22,1.686
2022-09-23,1.55267
2022-09-26,1.49667
2022-09-27,1.2455
2022-09-28,1.03467
2022-09-29,0.67633
2022-09-30,1.80117
2022-10-03,1.08727
2022-10-05,1.06091
2022-10-06,1.06727
2022-10-07,1.09515
2022-10-10,1.41091
2022-10-11,1.22848
2022-10-12,1.02955
2022-10-13,1.02136
2022-10-14,0.83045
2022-10-17,0.9561
2022-10-18,1.26163
2022-10-19,1.2603
2022-10-20,1.14662
2022-10-21,1.26264
2022-10-24,1.44118
2022-10-25,1.18317
2022-10-26,1.41186
2022-10-27,1.43848
2022-10-28,1.13318
2022-10-31,1.14939
2022-11-01,0.97424
2022-11-02,0.89455
2022-11-03,0.96576
2022-11-04,0.93955
2022-11-07,1.15576
2022-11-08,1.21379
2022-11-09,1.125
2022-11-10,1.10015
2022-11-11,1.34273
2022-11-14,1.17348
2022-11-15,1.32661
2022-11-16,1.20545
2022-11-17,1.14091
2022-11-18,1.09394
2022-11-21,1.115
2022-11-22,0.98333
2022-11-23,0.91561
2022-11-24,0.95136
2022-11-25,0.8947
2022-11-28,0.95524
2022-11-29,0.92455
2022-11-30,0.90939
2022-12-01,0.88848
2022-12-02,0.9997
2022-12-05,0.93455
2022-12-06,1.02127
2022-12-07,0.9753
2022-12-08,0.92818
2022-12-09,0.79606
2022-12-12,0.88424
2022-12-13,0.88663
2022-12-14,0.95
