Date,Open,High,Low,Close,Volume
2020-01-02,0.1797205828415191,0.1820546163849155,0.1782201327064786,0.1813877496582308,1216770.0
2020-01-03,0.1823880497482578,0.1840552165649695,0.1810543162948885,0.1823880497482578,1091916.0
2020-01-06,0.1808875996132173,0.1858891000633523,0.1803874495682038,0.1838884998832983,1236408.45
2020-01-07,0.1838884998832983,0.1850555166549965,0.1827214831116001,0.1848887999733253,602178.45
2020-01-08,0.1838884998832983,0.1843886499283118,0.1805541662498749,0.1813877496582308,1062796.0
2020-01-09,0.1827214831116001,0.1873895501983928,0.182554766429929,0.1873895501983928,905635.0
2020-01-10,0.1883898502884198,0.1893901503784468,0.1862225334266946,0.1878897002434063,614909.0
2020-01-13,0.1878897002434063,0.192557767330199,0.1867226834717082,0.1922243339668567,720048.0
2020-01-14,0.1923910506485278,0.1928912006935414,0.1892234336967757,0.189556867060118,617594.0
2020-01-15,0.1893901503784468,0.1908906005134873,0.1877229835617351,0.1898903004234604,539001.0
2020-01-16,0.1898903004234604,0.1917241839218432,0.1892234336967757,0.1898903004234604,465166.0
2020-01-17,0.1910573171951585,0.192557767330199,0.189556867060118,0.1902237337868027,531780.0
2020-01-20,0.1913907505585008,0.1963922510086359,0.190557167150145,0.1963922510086359,622896.85
2020-01-21,0.1962255343269647,0.1973925510986629,0.1938915007835684,0.1943916508285819,616760.85
2020-01-22,0.1927244840118702,0.1988930012337034,0.1902237337868027,0.1977259844620052,922447.0
2020-01-23,0.1957253842819512,0.1967256843719782,0.1863892501083658,0.189556867060118,1183730.0
2020-02-03,0.1710513153946184,0.1750525157547264,0.1705511653496048,0.1705511653496048,1270413.0
2020-02-04,0.1712180320762895,0.1735520656196859,0.1678836984428661,0.1728851988930012,3164386.0
2020-02-05,0.1733853489380147,0.1792204327965056,0.1723850488479877,0.1750525157547264,1852784.0
2020-02-06,0.1750525157547264,0.1800540162048614,0.1733853489380147,0.1788869994331632,1392237.52
2020-02-07,0.1785535660698209,0.1817211830215731,0.1775532659797939,0.1815544663399019,1080383.0
2020-02-10,0.1810543162948885,0.1830549164749425,0.1798872995231903,0.1827214831116001,803293.44
2020-02-11,0.1835550665199559,0.1847220832916541,0.1810543162948885,0.1828881997932713,710125.52
2020-02-12,0.1818878997032443,0.1858891000633523,0.1812210329765596,0.1858891000633523,842344.03
2020-02-13,0.18555566670001,0.187556266880064,0.1832216331566136,0.1843886499283118,796592.0
2020-02-14,0.1835550665199559,0.1878897002434063,0.1830549164749425,0.184555366609983,959839.86
2020-02-17,0.1867226834717082,0.1958921009636224,0.1867226834717082,0.1957253842819512,1608882.5
2020-02-18,0.1953919509186089,0.1970591177353206,0.192557767330199,0.1970591177353206,1096043.16
2020-02-19,0.1963922510086359,0.2007268847320863,0.1947250841919242,0.1960588176452936,1046620.2
2020-02-20,0.1965589676903071,0.2008936014137574,0.1943916508285819,0.2008936014137574,941429.17
2020-02-21,0.2017271848221133,0.2087292854523023,0.2008936014137574,0.2075622686806042,1057268.8
2020-02-24,0.2120636190857257,0.2259011036644326,0.2098963022240005,0.2254009536194191,3601517.35
2020-02-25,0.2225667700310093,0.2327364876129505,0.2110633189956987,0.2314027541595812,5728218.0
2020-02-26,0.2260678203461038,0.2289020039345137,0.2142309359474509,0.2160648194458337,3666687.0
2020-02-27,0.2183988529892301,0.2217331866226534,0.2102297355873428,0.2165649694908472,3114048.87
2020-02-28,0.2042279350471808,0.2100630189056717,0.2002267346870728,0.2025607682304691,3331669.26
2020-03-02,0.207395551998933,0.2193991530792571,0.2037277850021673,0.2160648194458337,3747571.0
2020-03-03,0.2260678203461038,0.2274015537994732,0.2110633189956987,0.2147310859924644,5202128.27
2020-03-04,0.2105631689506852,0.2155646694008202,0.2050615184555366,0.2118969024040545,3265125.46
2020-03-05,0.2190657197159148,0.2205661698509552,0.2095628688606582,0.2130639191757527,3663147.1
2020-03-06,0.2078957020439465,0.2133973525390951,0.2068954019539195,0.2108966023140275,1825595.38
2020-03-09,0.207395551998933,0.2152312360374779,0.2050615184555366,0.2050615184555366,3533276.53
2020-03-10,0.2058951018638925,0.2230669200760228,0.2005601680504151,0.2220666199859958,6421376.0
2020-03-11,0.2255676703010903,0.2284018538895002,0.2153979527191491,0.2157313860824914,7881223.96
2020-03-12,0.210396452269014,0.2175652695808742,0.210396452269014,0.2168984028541896,6672984.49
2020-03-13,0.2070621186355906,0.2207328865326265,0.2070621186355906,0.2168984028541896,8744377.56
2020-03-16,0.2162315361275049,0.2162315361275049,0.1970591177353206,0.1982261345070188,6634442.02
2020-03-17,0.2020606181854556,0.2048948017738655,0.1883898502884198,0.1975592677803341,4499508.87
2020-03-18,0.1988930012337034,0.203394351638825,0.1902237337868027,0.1903904504684738,3592618.41
2020-03-19,0.1913907505585008,0.2017271848221133,0.1882231336067487,0.1980594178253476,4987373.98
2020-03-20,0.2028942015938115,0.2030609182754826,0.1952252342369377,0.1992264345970458,4636507.9
2020-03-23,0.1922243339668567,0.2000600180054016,0.1902237337868027,0.1913907505585008,6009128.26
2020-03-24,0.1967256843719782,0.1978927011436764,0.1867226834717082,0.1948918008735954,4582155.6
2020-03-25,0.1993931512787169,0.2003934513687439,0.1963922510086359,0.1983928511886899,4337722.94
2020-03-26,0.1950585175552665,0.1963922510086359,0.1917241839218432,0.1918909006035144,3249352.73
2020-03-27,0.1948918008735954,0.1955586676002801,0.188556566970091,0.1888900003334333,2029156.07
2020-03-30,0.18555566670001,0.1857223833816812,0.1777199826614651,0.1807208829315461,3252101.13
2020-03-31,0.1835550665199559,0.1842219332466406,0.1785535660698209,0.1787202827514921,2401270.27
2020-04-01,0.1770531159347804,0.1827214831116001,0.1770531159347804,0.1775532659797939,1837587.77
2020-04-02,0.1775532659797939,0.1862225334266946,0.1773865492981227,0.1857223833816812,3013266.73
2020-04-03,0.1842219332466406,0.1850555166549965,0.1807208829315461,0.1817211830215731,1593463.49
2020-04-07,0.186555966790037,0.187556266880064,0.1850555166549965,0.1868894001533793,1560444.46
