Date,Open,High,Low,Close,Volume
2020-01-02,3066.335,3098.1,3066.335,3085.197,-817750272
2020-01-03,3089.022,3093.819,3074.517,3083.785,379863040
2020-01-06,3070.908,3107.203,3065.308,3083.408,1192813056
2020-01-07,3085.488,3105.45,3084.329,3104.801,1888507392
2020-01-08,3094.238,3094.238,3059.131,3066.892,-277515776
2020-01-09,3082.639,3097.329,3080.131,3094.881,-1426238976
2020-01-10,3102.293,3105.224,3081.396,3092.29,-430590208
2020-01-13,3091.493,3115.569,3075.383,3115.569,-412736000
2020-01-14,3120.666,3127.169,3105.604,3106.82,1522540544
2020-01-15,3103.174,3107.942,3082.042,3090.037,-1243534080
2020-01-16,3095.734,3096.371,3070.884,3074.081,-1137288960
2020-01-17,3081.464,3091.951,3067.252,3075.495,1850560768
2020-01-20,3082.113,3096.31,3070.48,3095.787,-425502464
2020-01-21,3085.789,3085.789,3051.23,3052.141,2008237312
2020-01-22,3038.486,3069.252,3006.267,3060.754,910449920
2020-01-23,3037.952,3045.04,2955.346,2976.528,1506519552
2020-02-03,2716.697,2766.577,2716.697,2746.605,116373760
2020-02-04,2685.269,2786.164,2685.269,2783.287,2044881664
2020-02-05,2792.371,2842.742,2778.864,2818.087,911411200
2020-02-06,2826.885,2876.587,2807.609,2866.509,1574443264
2020-02-07,2858.932,2875.963,2838.77,2875.963,883193088
2020-02-10,2860.499,2891.847,2851.05,2890.487,-571792640
2020-02-11,2894.541,2913.815,2882.242,2901.674,1147029760
2020-02-12,2895.556,2926.899,2892.424,2926.899,-896460800
2020-02-13,2927.144,2935.406,2901.242,2906.073,1710680576
2020-02-14,2899.865,2926.942,2899.573,2917.007,-704741120
2020-02-17,2924.991,2983.637,2924.991,2983.622,1255029760
2020-02-18,2981.409,2990.6,2960.775,2984.971,1101820160
2020-02-19,2979.522,2998.271,2971.821,2975.401,1449344000
2020-02-20,2981.88,3031.37,2968.445,3030.154,213549824
2020-02-21,3022.245,3058.898,3020.141,3039.669,2095989248
2020-02-24,3027.892,3042.182,3007.355,3031.233,-1611701248
2020-02-25,2982.069,3016.945,2943.716,3013.05,1212603136
2020-02-26,2978.419,3028.778,2974.942,2987.928,-339685120
2020-02-27,2992.491,3009.457,2980.477,2991.328,692627456
2020-02-28,2924.64,2948.126,2878.544,2880.303,1466985728
2020-03-02,2899.31,2982.506,2899.31,2970.931,-1921368832
2020-03-03,3006.888,3026.842,2976.623,2992.896,-1938868224
2020-03-04,2981.806,3012.003,2974.358,3011.665,974089472
2020-03-05,3036.154,3074.257,3022.926,3071.677,1592907776
2020-03-06,3039.939,3052.443,3029.463,3034.511,1846414848
2020-03-09,2987.1805,2989.2051,2940.7138,2943.2907,-1493599360
2020-03-10,2918.9347,3000.2963,2904.7989,2996.7618,674959136
2020-03-11,3001.7616,3010.0286,2968.5174,2968.5174,887358632
2020-03-12,2936.0163,2944.4651,2906.2838,2923.4856,713074628
2020-03-13,2804.2322,2910.8812,2799.9841,2887.4265,-2009662064
2020-03-16,2897.3009,2898.0349,2784.6616,2789.2537,828128132
2020-03-17,2796.284,2826.9068,2715.2213,2779.6407,550196628
2020-03-18,2792.3221,2815.8737,2728.7563,2728.7563,-948785872
2020-03-19,2719.4063,2736.82,2646.8048,2702.1296,165503628
2020-03-20,2727.0186,2751.8964,2702.4933,2745.6182,-567853076
2020-03-23,2677.591,2703.3295,2656.5008,2660.1674,-787778776
2020-03-24,2703.0193,2723.4066,2667.1333,2722.4381,-67610776
2020-03-25,2775.3032,2788.6354,2757.8016,2781.5913,1544642824
2020-03-26,2761.8961,2788.5038,2753.4282,2764.9109,1933565720
2020-03-27,2792.9843,2805.5479,2771.7563,2772.2033,-1693397176
2020-03-30,2739.7191,2759.0989,2723.0543,2747.2138,-1799143376
2020-03-31,2767.3072,2771.1683,2743.1154,2750.2962,385030920
2020-04-01,2743.5409,2773.3641,2731.0794,2734.5215,250506220
2020-04-02,2720.2284,2780.6379,2719.9043,2780.6379,311623520
2020-04-03,2773.5764,2780.5868,2754.0731,2763.9874,-1391096080
2020-04-07,2806.9676,2823.2767,2801.8386,2820.7634,1250014824
2020-04-08,2805.9166,2823.2139,2800.2963,2815.3686,-1418273276
2020-04-09,2825.8393,2832.395,2820.4326,2825.9036,-1951319476
2020-04-10,2827.1873,2833.0148,2789.9756,2796.6312,1870640320
2020-04-13,2784.5979,2792.8906,2774.0808,2783.0476,532586216
2020-04-14,2794.801,2827.2981,2789.4279,2827.283,-1205179580
2020-04-15,2826.6618,2829.7503,2808.7039,2811.1741,-912721880
2020-04-16,2798.4295,2823.3382,2796.8388,2819.935,-1174459180
2020-04-17,2835.5581,2854.9599,2830.0217,2838.4945,-1196128776
2020-04-20,2840.4085,2852.99,2833.2615,2852.5528,-290128680
2020-04-21,2842.2372,2842.2372,2808.0214,2827.0133,1848750520
2020-04-22,2814.0661,2843.9804,2808.4819,2843.9804,257163520
2020-04-23,2850.5104,2853.6357,2835.8961,2838.4994,-891900076
2020-04-24,2834.9387,2834.9387,2802.4989,2808.5293,2043671120
2020-04-27,2812.2422,2832.6662,2802.9579,2815.4947,-461738380
2020-04-28,2819.9914,2821.745,2758.2459,2810.0243,-382529276
2020-04-29,2801.383,2831.7642,2800.7379,2822.4424,-1268655780
2020-04-30,2832.3843,2865.59,2832.3843,2860.0822,-1524275976
2020-05-06,2831.6326,2879.2634,2830.6536,2878.1402,-787142176
2020-05-07,2876.4727,2882.0222,2864.5813,2871.5232,1198859220
2020-05-08,2882.7078,2903.7967,2879.2034,2895.3444,1207371020
2020-05-11,2901.5739,2914.2838,2884.3806,2894.802,1037204520
2020-05-12,2894.6171,2897.9018,2871.23,2891.5564,-1766537980
2020-05-13,2882.9552,2900.2587,2875.5354,2898.0495,1326261816
2020-05-14,2887.0577,2887.0577,2869.1832,2870.3422,-1697216280
2020-05-15,2880.7067,2884.2199,2863.3698,2868.4587,1718490016
2020-05-18,2872.5244,2889.9795,2862.2709,2875.4176,1127451720
2020-05-19,2897.6867,2900.2187,2887.5768,2898.576,-1752595980
2020-05-20,2896.4657,2896.4657,2876.1766,2883.7378,-422837980
2020-05-21,2890.7213,2891.5177,2864.2073,2867.9237,-1121632680
2020-05-22,2863.0462,2863.0462,2808.0177,2813.7654,-568465280
2020-05-25,2816.241,2821.4978,2802.4653,2817.9697,108686516
2020-05-26,2827.8967,2848.3371,2825.901,2846.5473,276367716
2020-05-27,2847.3198,2848.9965,2831.9281,2836.8036,-1659902180
2020-05-28,2838.2072,2861.9241,2820.1455,2846.2217,-720234580
2020-05-29,2835.584,2855.3756,2829.6271,2852.3512,-795556080
2020-06-01,2871.9641,2917.1508,2871.9641,2915.4311,249801224
2020-06-02,2916.3168,2926.3588,2909.1277,2921.398,-158998876
2020-06-03,2930.3906,2942.7597,2922.6612,2923.3711,-203405776
2020-06-04,2931.8376,2932.9677,2910.7516,2919.2506,1185750820
2020-06-05,2923.1891,2930.7993,2909.1181,2930.7993,261230820
2020-06-08,2941.9816,2950.0656,2934.2103,2937.7712,1637599520
2020-06-09,2939.5351,2957.1186,2932.9385,2956.1116,-569977980
2020-06-10,2951.2784,2951.3298,2934.8428,2943.7525,-682239580
2020-06-11,2939.7914,2952.651,2912.1932,2920.8968,1897458220
2020-06-12,2876.8029,2930.255,2872.6165,2919.7408,2126027720
2020-06-15,2908.2767,2922.5364,2890.0306,2890.0306,-1449299176
2020-06-16,2912.8251,2931.7791,2909.1341,2931.7493,856470020
2020-06-17,2932.6708,2936.6162,2919.0353,2935.873,1990602620
2020-06-18,2929.8799,2942.8983,2920.1054,2939.3151,99333924
2020-06-19,2938.7887,2973.3164,2935.8239,2967.6341,661592324
2020-06-22,2966.9008,2983.4382,2959.035,2965.2717,1018579624
2020-06-23,2960.8875,2972.4025,2949.8469,2970.6203,1046384320
2020-06-24,2972.9827,2982.9425,2971.2235,2979.5505,-154763280
2020-06-29,2973.0757,2977.9122,2951.7702,2961.5164,587436420
2020-06-30,2965.1054,2990.8253,2965.1054,2984.6741,20884920
2020-07-01,2991.1813,3026.1862,2984.9841,3025.981,1561510224
2020-07-02,3023.7189,3092.4432,3021.6736,3090.5693,458093936
2020-07-03,3103.9952,3152.8126,3103.9952,3152.8126,-1365255156
2020-07-06,3187.8393,3337.2723,3187.8393,3332.8807,-36618840
2020-07-07,3380.9536,3407.0811,3336.2416,3345.3369,1359506460
2020-07-08,3337.5518,3421.5312,3327.7062,3403.4401,-1421373644
2020-07-09,3403.4832,3456.9721,3393.6379,3450.5935,1870640156
2020-07-10,3418.9347,3433.1085,3372.5066,3383.3222,-222573748
2020-07-13,3379.3867,3458.7914,3369.0378,3443.2863,-33887348
2020-07-14,3435.0237,3451.2224,3366.0828,3414.6186,-1513425648
2020-07-15,3422.0778,3432.4506,3345.7488,3361.3044,1958413944
2020-07-16,3356.359,3373.5317,3209.7272,3210.0986,1816672044
2020-07-17,3214.4022,3252.7786,3181.2745,3214.1287,1605502932
2020-07-20,3243.9105,3314.149,3220.684,3314.149,-1094142360
2020-07-21,3330.5467,3336.6791,3300.5719,3320.8947,1565464532
2020-07-22,3315.1816,3381.9757,3311.7862,3333.1635,678827836
2020-07-23,3306.1489,3336.3002,3257.8269,3325.1102,2049544236
2020-07-24,3310.6449,3319.1268,3184.9645,3196.7684,-244270360
2020-07-27,3210.3863,3221.9846,3174.6583,3205.2268,-132868972
2020-07-28,3226.1329,3245.2967,3208.4939,3227.9604,-1126984972
2020-07-29,3221.9883,3294.5521,3209.9902,3294.5521,-1867332168
2020-07-30,3299.5718,3312.4508,3282.1617,3286.822,-289326268
2020-07-31,3280.7959,3333.7859,3261.6135,3310.0065,1016159532
2020-08-03,3332.1826,3368.1028,3327.6773,3367.9658,2091381036
2020-08-04,3376.4402,3391.0743,3352.5017,3371.6875,1283182140
2020-08-05,3363.3324,3383.6365,3333.877,3377.5648,-72402964
2020-08-06,3380.7621,3392.7048,3334.3341,3386.4631,-1419421960
2020-08-07,3370.5878,3374.133,3307.7127,3354.0352,1738257636
2020-08-10,3341.5276,3399.9323,3335.0427,3379.2524,-516742664
2020-08-11,3379.4874,3409.0589,3336.0945,3340.29,1390564936
2020-08-12,3327.4929,3335.729,3263.2653,3319.2656,-821809764
2020-08-13,3328.1754,3338.1518,3309.4629,3320.7261,-1930610568
2020-08-14,3315.6687,3362.0267,3302.7357,3360.0988,535066528
2020-08-17,3373.9018,3450.8987,3369.3742,3438.801,510153040
2020-08-18,3441.9337,3456.7206,3432.6402,3451.0894,-581778164
2020-08-19,3444.5646,3454.4613,3406.1642,3408.1288,1917515736
2020-08-20,3385.9645,3394.557,3352.7767,3363.8988,-799640168
2020-08-21,3380.2269,3393.9175,3358.0005,3380.6825,-1315937072
2020-08-24,3391.1132,3396.5663,3368.0258,3385.6383,852980324
2020-08-25,3392.8797,3408.8697,3364.1602,3373.5781,1941538324
2020-08-26,3371.8083,3382.6032,3320.1355,3329.7388,-619667472
2020-08-27,3333.4909,3351.8324,3312.9859,3350.1128,-2059868476
2020-08-28,3346.2893,3405.8768,3339.6494,3403.8066,1362751124
2020-08-31,3416.5497,3442.7363,3395.4675,3395.6775,-2012349368
2020-09-01,3389.7424,3410.6068,3381.7108,3410.6068,-1069878876
2020-09-02,3420.4693,3421.3959,3377.2111,3404.8017,384828124
2020-09-03,3404.0319,3425.6294,3374.2634,3384.9806,-235175876
2020-09-04,3336.4076,3360.1061,3328.5518,3355.3666,688818520
2020-09-07,3349.9184,3368.2446,3285.6326,3292.5907,291852924
2020-09-08,3301.2173,3324.3929,3276.4431,3316.417,1336824024
2020-09-09,3280.9974,3289.6148,3238.5606,3254.6279,791236332
2020-09-10,3282.232,3285.4731,3227.6435,3234.8234,1182509328
2020-09-11,3225.7836,3262.4976,3220.5363,3260.3461,695046520
2020-09-14,3275.9181,3283.5325,3261.1479,3278.8138,-82422780
2020-09-15,3277.1284,3297.6904,3263.7522,3295.6795,-1706396480
2020-09-16,3293.1678,3302.4556,3271.075,3283.9244,-1430500080
2020-09-17,3277.3238,3290.4094,3248.499,3270.435,-1181639280
2020-09-18,3270.911,3338.3243,3268.526,3338.0897,-143724976
2020-09-21,3348.8988,3350.5893,3313.0714,3316.9351,175472820
2020-09-22,3290.6656,3320.2278,3265.7025,3274.3015,-73329980
2020-09-23,3278.8358,3289.7624,3264.8907,3279.7105,-262062384
2020-09-24,3262.879,3265.3451,3221.2365,3223.1764,-801235380
2020-09-25,3234.3739,3239.4662,3208.0349,3219.4179,-697627284
2020-09-28,3224.9769,3238.1825,3210.8925,3217.5346,-1581590884
2020-09-29,3231.8551,3242.7937,3219.7902,3224.3593,-2044882184
2020-09-30,3232.7104,3244.9134,3202.3435,3218.0521,-1829423484
2020-10-09,3262.6105,3280.5124,3260.1873,3272.0762,1652695616
2020-10-12,3287.3281,3359.1526,3286.1111,3358.4652,192437024
2020-10-13,3353.1213,3361.8315,3334.4989,3359.7499,-982226180
2020-10-14,3353.6247,3353.6247,3332.9635,3340.7782,-1608898280
2020-10-15,3342.9222,3354.5784,3330.0014,3332.1832,1923259016
2020-10-16,3334.4568,3348.9543,3319.11,3336.3582,-2045294380
2020-10-19,3351.0961,3371.0862,3307.8407,3312.6671,-244482480
2020-10-20,3307.1498,3328.1029,3293.7662,3328.1029,-671392984
2020-10-21,3332.147,3332.147,3304.1693,3325.0247,583342316
2020-10-22,3315.8206,3320.8787,3281.3662,3312.5005,-584870484
2020-10-23,3308.1581,3326.0489,3276.6197,3277.9972,241029016
2020-10-26,3258.7028,3264.4464,3226.6018,3251.1188,-406689684
2020-10-27,3240.7395,3258.3369,3235.5443,3254.3157,2026654712
2020-10-28,3256.2225,3275.8714,3238.382,3269.238,138327316
2020-10-29,3235.7647,3289.7655,3231.1243,3272.7274,1290489716
2020-10-30,3278.6312,3279.8563,3219.4216,3224.5325,1544043820
2020-11-02,3228.715,3242.8041,3209.9094,3225.1196,1203077220
2020-11-03,3239.8063,3278.3806,3237.8539,3271.0744,54949920
2020-11-04,3273.4326,3286.6212,3254.1113,3277.4402,1671543616
2020-11-05,3305.5798,3320.408,3291.6,3320.1333,1205309720
2020-11-06,3326.4645,3326.4645,3292.1507,3312.159,2011576720
2020-11-09,3329.4285,3380.8235,3329.4285,3373.7337,957206028
2020-11-10,3387.6219,3387.6219,3346.1715,3360.1485,2100307524
2020-11-11,3354.0247,3365.836,3339.0407,3342.2025,1350661524
2020-11-12,3344.4562,3350.2848,3329.485,3338.6788,175294420
2020-11-13,3327.2293,3327.2293,3291.6425,3310.1046,1314999920
2020-11-16,3325.6209,3346.9692,3313.6469,3346.9692,-2105394972
2020-11-17,3347.1513,3347.6979,3323.9506,3339.895,-1701523172
2020-11-18,3337.3315,3358.8938,3333.9916,3347.3034,-1311645172
2020-11-19,3339.0864,3367.3328,3330.4496,3363.0876,-443504576
2020-11-20,3359.5966,3380.1489,3356.3086,3377.7267,357318124
2020-11-23,3384.1039,3431.6529,3377.9862,3414.4899,-1267500964
2020-11-24,3407.4087,3413.9263,3396.2436,3402.8225,34643328
2020-11-25,3417.515,3423.4853,3362.3274,3362.3274,2146249628
2020-11-26,3360.0609,3371.4537,3344.2822,3369.7334,-181121576
2020-11-27,3373.8434,3408.3071,3364.4919,3408.3071,-1999781672
2020-11-30,3418.1583,3456.7365,3391.7551,3391.7551,-155708864
2020-12-01,3388.9867,3457.6354,3386.9113,3451.9384,1554126928
2020-12-02,3453.5181,3465.7288,3435.8712,3449.3805,1216340328
2020-12-03,3448.5403,3452.1612,3428.8044,3442.1359,-218778072
2020-12-04,3436.7291,3448.4036,3417.0484,3444.5814,-142133276
2020-12-07,3446.6478,3449.5782,3414.3142,3416.6037,-317552976
2020-12-08,3417.6936,3428.6618,3403.0263,3410.1771,1215896320
2020-12-09,3416.0782,3422.536,3371.9156,3371.964,304938624
2020-12-10,3365.731,3384.8875,3357.7531,3373.2758,-1038973376
2020-12-11,3381.008,3383.1783,3325.172,3347.191,-203055272
2020-12-14,3349.534,3371.1291,3338.6263,3369.1201,-1789011176
2020-12-15,3366.5813,3373.5579,3348.4192,3367.2326,1091903720
2020-12-16,3371.2632,3378.6626,3359.1705,3366.9832,606561120
2020-12-17,3367.277,3406.1547,3354.0112,3404.8732,1776559324
2020-12-18,3400.4855,3413.8134,3382.7508,3394.896,-1965506972
2020-12-21,3394.3945,3423.6088,3381.1158,3420.5693,-1688791672
2020-12-22,3410.9678,3415.7538,3353.8581,3356.7822,-2055972968
2020-12-23,3362.4721,3394.2089,3360.2019,3382.3195,-112418372
2020-12-24,3382.193,3394.0746,3354.0215,3363.1133,1734641224
2020-12-25,3351.7901,3397.0066,3348.3453,3396.5626,-610081572
2020-12-28,3396.359,3412.5193,3383.654,3397.2854,1553383128
2020-12-29,3399.2939,3407.0884,3376.0876,3379.0362,1112147428
2020-12-30,3375.0086,3414.4539,3374.4156,3414.4527,-962416772
2020-12-31,3419.7267,3474.9182,3419.7267,3473.0693,-792345768
2021-01-04,3474.6793,3511.6554,3457.2061,3502.9584,-575625664
2021-01-05,3492.1912,3528.6767,3484.7151,3528.6767,2144887736
2021-01-06,3530.9072,3556.8022,3513.1262,3550.8767,-1631613064
2021-01-07,3552.9087,3576.2046,3526.6174,3576.2046,1880116936
2021-01-08,3577.6923,3588.0625,3544.8912,3570.1082,196051232
2021-01-11,3571.3212,3597.7022,3516.9862,3531.4978,1888177032
2021-01-12,3518.0106,3608.3389,3517.4689,3608.3389,-2019123068
2021-01-13,3613.281,3622.3475,3575.5945,3598.6518,158073436
2021-01-14,3584.9324,3599.0584,3559.6001,3565.9046,406943532
2021-01-15,3566.2847,3589.2655,3533.7882,3566.3778,-1898463968
2021-01-18,3554.7977,3608.7665,3544.2614,3596.2237,100485428
2021-01-19,3596.3564,3603.1477,3553.0236,3566.3814,-2015784268
2021-01-20,3564.121,3589.9624,3556.4425,3583.092,1457362324
2021-01-21,3590.9247,3636.2444,3585.8017,3621.2641,-1613038868
2021-01-22,3616.5401,3616.5401,3585.0339,3606.7496,-1913429968
2021-01-25,3605.3611,3637.1002,3591.0204,3624.2381,-1625631368
2021-01-26,3610.9686,3610.9686,3564.7415,3569.429,2044184624
2021-01-27,3567.5485,3578.7968,3546.492,3573.3412,640912324
2021-01-28,3534.6685,3549.544,3496.8788,3505.1759,1316442324
2021-01-29,3521.7175,3531.5981,3446.5471,3483.0692,-698504672
2021-02-01,3477.1715,3506.3889,3469.875,3505.2836,1986986324
2021-02-02,3510.8084,3535.502,3495.5681,3533.6849,684259224
2021-02-03,3531.149,3544.0092,3508.5069,3517.308,-329599472
2021-02-04,3503.7785,3524.7219,3465.7706,3501.8592,-181285672
2021-02-05,3509.4874,3536.5417,3492.9624,3496.3329,-1050153672
2021-02-08,3504.5631,3542.2075,3492.1286,3532.4467,-789841876
2021-02-09,3539.7726,3604.0112,3528.6755,3603.489,-387627776
2021-02-10,3612.6125,3662.7655,3612.5049,3655.088,24278624
2021-02-18,3721.0865,3731.687,3663.6637,3675.3571,-328831868
2021-02-19,3661.7834,3699.6502,3634.0149,3696.168,1746242032
2021-02-22,3707.1912,3717.2669,3642.4449,3642.4449,1637507544
2021-02-23,3617.7013,3672.1511,3617.7013,3636.3573,1232611736
2021-02-24,3638.9359,3645.6474,3531.5936,3564.0799,1856156832
2021-02-25,3595.5424,3608.5568,3568.4735,3585.0458,-2031475764
2021-02-26,3514.5648,3550.4055,3500.7036,3509.0804,-1031731668
2021-03-01,3531.4802,3552.5665,3511.9888,3551.3998,1483981528
2021-03-02,3566.852,3566.852,3485.3635,3508.5912,-376689768
2021-03-03,3500.1576,3577.6218,3498.7192,3576.9045,405946232
2021-03-04,3546.6406,3552.2024,3487.3757,3503.4916,706906336
2021-03-05,3463.3086,3523.5682,3456.6668,3501.9867,1281183932
2021-03-08,3524.983,3542.3039,3421.2153,3421.4141,50089736
2021-03-09,3415.3391,3429.1503,3328.3119,3359.292,2110548236
2021-03-10,3389.8388,3397.0251,3354.823,3357.7372,-89854472
2021-03-11,3369.9024,3436.8313,3369.9024,3436.8313,2146433328
2021-03-12,3447.2033,3454.5064,3417.2389,3453.0777,1442965132
2021-03-15,3441.882,3457.4892,3392.5089,3419.9456,-1873376364
2021-03-16,3424.6524,3448.8829,3406.1746,3446.7334,1602103628
2021-03-17,3435.7319,3454.0562,3410.2815,3445.5509,-2058789272
2021-03-18,3449.6413,3478.1447,3449.3774,3463.0681,-1624381972
2021-03-19,3423.8733,3439.5236,3389.2929,3404.6634,851400528
2021-03-22,3406.1227,3443.6596,3404.2341,3443.4392,1191137328
2021-03-23,3445.3408,3445.4159,3390.0477,3411.5088,-1720797468
2021-03-24,3394.1283,3415.2949,3362.1847,3367.0606,1675098628
2021-03-25,3355.0706,3382.226,3344.9695,3363.5915,1297805924
2021-03-26,3373.3171,3423.2231,3373.3171,3418.3267,1691694924
2021-03-29,3429.6322,3449.8338,3409.8868,3435.2958,-1582346772
2021-03-30,3432.5288,3457.6345,3423.3154,3456.6766,-1522462972
2021-03-31,3452.2078,3452.2078,3420.8321,3441.9115,-1759844972
2021-04-01,3444.8102,3470.0311,3438.8255,3466.3315,1754625724
2021-04-02,3472.6276,3487.5862,3462.8321,3484.3924,495683524
2021-04-06,3491.6336,3493.2806,3471.761,3482.9674,1999830620
2021-04-07,3483.4211,3483.4211,3453.1947,3479.6256,-486073272
2021-04-08,3467.4871,3495.9086,3459.3246,3482.5548,-1184205468
2021-04-09,3475.4434,3475.4467,3442.1392,3450.6772,-2056251472
2021-04-12,3445.9696,3456.1581,3403.9012,3412.9477,892952828
2021-04-13,3411.2928,3425.3945,3387.902,3396.47,1292801624
2021-04-14,3397.021,3420.0278,3392.9751,3416.7212,1849396220
2021-04-15,3409.6139,3409.6139,3373.0939,3398.9875,1925668920
2021-04-16,3407.188,3432.6286,3394.1344,3426.6178,88163424
2021-04-19,3427.548,3479.0099,3414.3564,3477.5485,208810828
2021-04-20,3467.1481,3494.2983,3463.4637,3472.9427,-1534762872
2021-04-21,3456.2991,3481.2511,3450.1113,3472.9298,-392017876
2021-04-22,3482.8328,3485.3585,3456.3156,3465.1138,-658352776
2021-04-23,3462.0858,3482.3587,3456.3329,3474.166,-833760476
2021-04-26,3484.1072,3497.1208,3438.5724,3441.1658,1927273324
2021-04-27,3440.0911,3443.8538,3417.2647,3442.6111,-466564476
2021-04-28,3432.1612,3457.0683,3423.325,3457.0683,-1031691776
2021-04-29,3458.0819,3478.2278,3447.5878,3474.9011,1893334924
2021-04-30,3468.3022,3469.0872,3426.9023,3446.8564,1201264328
2021-05-06,3446.0743,3471.2396,3426.8487,3441.2826,977648128
2021-05-07,3446.407,3457.8924,3416.7755,3418.8741,1018800532
2021-05-10,3423.5896,3429.7359,3401.9346,3427.9909,-1237617264
2021-05-11,3406.598,3448.0959,3384.6966,3441.8454,733672832
2021-05-12,3429.7544,3466.3708,3428.3944,3462.7513,1079683628
2021-05-13,3432.138,3448.0169,3418.3846,3429.5361,1867761628
2021-05-14,3436.0919,3490.6437,3422.5649,3490.3762,-661507468
2021-05-17,3490.4091,3530.5055,3490.1438,3517.6158,-2146141468
2021-05-18,3520.6488,3529.0144,3510.862,3529.0144,1361052024
2021-05-19,3521.1097,3521.1097,3503.8151,3510.9647,2062307924
2021-05-20,3500.8773,3517.7399,3486.0662,3506.9444,-1758805068
2021-05-21,3510.8353,3518.3769,3479.6744,3486.5569,-1682142572
2021-05-24,3486.2711,3498.3037,3469.8746,3497.2821,-1113846872
2021-05-25,3502.539,3584.5774,3502.4429,3581.3418,-235625668
2021-05-26,3586.8388,3603.4881,3585.3695,3593.357,-161709568
2021-05-27,3585.7337,3626.3584,3579.2601,3608.8507,890377528
2021-05-28,3610.7668,3622.1801,3582.358,3600.7844,561144632
2021-05-31,3600.0702,3615.6568,3580.6524,3615.4773,-1207361368
2021-06-01,3608.5978,3626.0737,3581.9115,3624.7138,921402932
2021-06-02,3626.3283,3629.2896,3584.5955,3597.1379,496103632
2021-06-03,3595.4215,3618.5067,3584.2054,3584.2121,1063564732
2021-06-04,3565.4716,3618.8001,3561.8907,3591.8447,-1270434568
2021-06-07,3597.1413,3600.3759,3581.8988,3599.541,307096628
2021-06-08,3598.7527,3621.5227,3563.2503,3580.1063,384375928
2021-06-09,3576.8015,3598.7082,3572.6364,3591.3965,-232441472
2021-06-10,3587.5282,3624.3433,3584.1332,3610.859,1752709728
2021-06-11,3614.1134,3614.4038,3587.1491,3589.7481,1695758632
2021-06-15,3587.4658,3592.9465,3547.187,3556.559,557118232
2021-06-16,3556.7139,3561.0921,3513.5592,3518.3292,1194959528
2021-06-17,3508.317,3534.1976,3507.3535,3525.6042,1953188024
2021-06-18,3520.4966,3535.6221,3503.1833,3525.0968,-393912572
2021-06-21,3515.5006,3540.2959,3504.0075,3529.1826,-1974943372
2021-06-22,3539.7876,3560.1946,3536.812,3557.412,688868828
2021-06-23,3559.3988,3577.4661,3549.8482,3566.2199,1006180728
2021-06-24,3568.5758,3570.4874,3548.8161,3566.6539,-815662968
2021-06-25,3567.3772,3614.2981,3564.5199,3607.5618,249044832
2021-06-28,3612.2469,3614.3574,3594.2174,3606.3722,2062726328
2021-06-29,3601.6772,3601.8265,3570.5253,3573.1779,542346728
2021-06-30,3572.6236,3594.1185,3569.501,3591.197,1046478024
2021-07-01,3600.5464,3607.7049,3573.9374,3588.7816,-876451872
2021-07-02,3569.8919,3569.8919,3514.3386,3518.7595,-870216272
2021-07-05,3516.9228,3534.3222,3510.5781,3534.3222,-1255287372
2021-07-06,3533.1304,3538.347,3496.9276,3530.2589,1342250028
2021-07-07,3508.5901,3557.879,3504.4723,3553.7155,1819147828
2021-07-08,3557.2177,3558.6772,3521.0579,3525.5039,728047332
2021-07-09,3512.2334,3529.3098,3485.0543,3524.0881,628693332
2021-07-12,3545.1977,3565.0321,3527.3927,3547.8362,1709250136
2021-07-13,3547.5897,3567.4813,3542.8154,3566.5225,1881932732
2021-07-14,3560.8281,3560.8281,3525.4938,3528.5011,-1432533464
2021-07-15,3519.063,3565.9347,3514.258,3564.5902,1966178032
2021-07-16,3559.526,3565.9992,3537.7288,3539.3038,-2053227764
2021-07-19,3530.4932,3544.8793,3506.3423,3539.1225,-683643768
2021-07-20,3515.0718,3538.6361,3509.1916,3536.7905,-686711672
2021-07-21,3543.0534,3569.0898,3543.0534,3562.6611,-461863568
2021-07-22,3563.6608,3576.4732,3558.2933,3574.7344,-548000264
2021-07-23,3571.7152,3571.8541,3541.5101,3550.3964,1692451640
2021-07-26,3538.0143,3538.0143,3424.7424,3467.4409,1338547340
2021-07-27,3467.4473,3483.8738,3380.2763,3381.1833,-337095956
2021-07-28,3355.8189,3385.536,3312.7206,3361.5895,927836236
2021-07-29,3403.8383,3416.6071,3382.571,3411.724,97204432
2021-07-30,3398.196,3404.8813,3370.4506,3397.3574,-510610064
2021-08-02,3385.6902,3464.2914,3367.643,3464.2854,343114140
2021-08-03,3446.7841,3470.6571,3435.4619,3447.9914,1415102436
2021-08-04,3442.9368,3477.5972,3440.7835,3477.2186,514683432
2021-08-05,3461.7185,3486.1572,3449.3885,3466.5491,483953832
2021-08-06,3465.4842,3466.3904,3436.9317,3458.2277,-677298368
2021-08-09,3441.7502,3502.841,3438.703,3494.6348,631271032
2021-08-10,3488.6642,3529.9309,3477.0641,3529.9309,151560832
2021-08-11,3527.1093,3544.0941,3524.0444,3532.6213,-276350264
2021-08-12,3522.7238,3538.396,3513.4457,3524.7374,-547246364
