date,value
2019-02-01,1.61290323
2019-03-01,1.47179068
2019-04-01,1.95280716
2019-05-01,0.40683483
2019-06-01,6.5143824
2019-07-01,3.92648287
2019-08-01,3.20404722
2019-09-01,4.7257384
2019-10-01,4.36607893
2019-11-01,2.04750205
2019-12-01,2.92682927
2020-01-01,2.18270008
2020-02-01,-5.63492063
2020-03-01,-1.53102337
2020-04-01,-7.10295291
2020-05-01,-6.15883306
2020-06-01,-10.56393963
2020-07-01,-5.78778135
2020-08-01,-4.90196078
2020-09-01,-2.90088638
2020-10-01,-2.0917136
2020-11-01,-0.48154093
2020-12-01,-3.55450237
2021-01-01,-2.84810127
2021-02-01,6.81244743
2021-03-01,0.0
2021-04-01,4.3814433
2021-05-01,5.18134715
2021-06-01,9.05861456
2021-07-01,0.51194539
2021-08-01,0.94501718
2021-09-01,0.58091286
2021-10-01,-1.23253903
2021-11-01,-3.62903226
2021-12-01,-1.88370188
2022-01-01,-1.05863192
2022-02-01,-5.11811024
2022-03-01,-7.36497545
2022-04-01,-28.64197531
2022-05-01,-28.73563218
2022-06-01,-27.60586319
2022-07-01,-25.3820034
2022-08-01,-25.95744681
2022-09-01,-28.05280528
2022-10-01,-27.78702163
2022-11-01,-28.45188285
2022-12-01,-26.29382304
2023-01-01,-24.9382716
2023-02-01,-21.41078838
2023-03-01,-16.16607774
2023-04-01,0.46136101
2023-05-01,1.61290323
2023-06-01,-2.81214848
2023-07-01,-1.70648464
2023-08-01,-0.57471264
2023-09-01,0.0
2023-10-01,1.26728111
2023-11-01,1.75438596
2023-12-01,-0.79275198
2024-01-01,-2.52192982
2024-02-01,-5.91341077
2024-03-01,-5.79557429
2024-04-01,1.26291619
2024-05-01,-2.04081633
2024-06-01,-0.23148148
2024-07-01,-0.46296296
2024-08-01,-0.80924855
2024-09-01,-1.72018349
2024-10-01,-1.13765643
2024-11-01,-0.91954023
2024-12-01,-1.36986301
2025-01-01,-1.57480315
2025-02-01,-0.78563412
2025-03-01,-2.12527964
2025-04-01,-0.45351474
2025-05-01,1.85185185
2025-06-01,1.97215777
2025-07-01,3.48837209
2025-08-01,3.96270396
2025-09-01,4.55075846
2025-10-01,2.87686997
2025-11-01,4.75638051
2025-12-01,3.58796296
2026-01-01,3.54285714
2026-02-01,3.6199095
2026-03-01,2.85714286
2026-04-01,1.3667426
2026-05-01,2.15909091
